DATE,STATION,NAME,LATITUDE,LONGITUDE,PRCP,WSF2,WSF5
2010-02-25,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,1.82,31.1,45.0
2010-02-26,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.07,25.1,36.0
2010-02-27,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.01,15.0,19.9
2010-02-28,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,12.1,18.1
2010-03-01,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,25.1,38.0
2010-03-02,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,14.1,18.1
2010-03-03,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.08,21.9,33.1
2010-03-04,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.01,21.0,33.1
2010-03-05,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,17.0,23.0
2010-03-06,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,14.1,18.1
2010-03-07,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,15.0,19.9
2010-03-08,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,17.0,25.1
2010-03-09,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,19.9,25.1
2010-03-10,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,12.1,14.1
2010-03-11,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,14.1,21.0
2010-03-12,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,21.9,30.0
2010-03-13,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,2.32,36.0,53.9
2010-03-14,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.45,40.9,55.0
2010-03-15,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.13,25.1,38.9
2010-03-16,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,21.0,31.1
2010-03-17,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,15.0,18.1
2010-03-18,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,15.0,23.0
2010-03-19,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,12.1,15.0
2010-03-20,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,14.1,19.9
2010-03-21,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,17.0,21.0
2010-03-22,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.47,14.1,19.9
2010-03-23,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,3.38,18.1,23.0
2010-03-24,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,21.9,38.0
2010-03-25,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,18.1,25.1
2010-03-26,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.12,21.9,29.1
2010-03-27,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,15.0,21.9
2010-03-28,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,17.0,25.1
2010-03-29,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,2.9,21.0,33.1
2010-03-30,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,3.52,31.1,44.1
2010-03-31,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,12.1,17.0
2010-04-01,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,14.1,17.0
2010-04-02,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,10.1,13.0
2010-04-03,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,12.1,15.0
2010-04-04,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,15.0,19.9
2010-04-05,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,16.1,21.0
2010-04-06,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,12.1,14.1
2010-04-07,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,15.0,21.9
2010-04-08,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,18.1,21.0
2010-04-09,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.88,21.0,29.1
2010-04-10,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,19.9,30.0
2010-04-11,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,18.1,25.9
2010-04-12,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,18.1,25.9
2010-04-13,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,14.1,16.1
