"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PGTM","PRCP","WDF2","WDF5","WSF2","WSF5"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-02-10","15.66"," 2213","0.11","   10","  360","35.1","42.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-02-11","13.42"," 0026","0.00","  360","  360","30.0","40.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-02-12","10.29"," 0915","0.00","  320","  330","19.9","23.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-02-13","9.62"," 2215","0.00","  300","  290","16.1","23.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-02-14","11.63"," 1509","0.00","  290","  310","23.0","31.1"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-02-15","6.26"," 1243","0.00","  280","  280","15.0","21.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-02-16","7.83"," 2119","0.07","  320","  320","21.9","30.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-02-17","8.05"," 0031","0.00","  310","  310","19.9","31.1"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-02-18","10.51"," 2352","0.00","  290","  300","18.1","25.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-02-19","13.65"," 1237","0.00","  300","  290","23.9","38.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-02-20","10.29"," 2002","0.00","  300","  300","16.1","21.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-02-21","10.07"," 1119","0.00","  310","  310","18.1","25.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-02-22","7.61"," 0610","0.00","  330","  320","15.0","19.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-02-23","10.96"," 2036","0.62","   60","   60","18.1","28.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-02-24","14.54"," 0623","0.66","   90","   90","25.1","38.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-02-25","10.74"," 2003","1.01","   90","   90","31.1","42.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-02-26","12.30"," 0212","0.01","  180","  190","29.1","36.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-02-27","4.92"," 1249","0.01","  180","  200","14.1","19.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-02-28","6.71"," 2327","0.00","  310","  310","18.1","25.1"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-03-01","17.00"," 0408","0.00","  330","  290","28.0","38.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-03-02","5.37"," 1144","0.00","  140","  350","13.0","16.1"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-03-03","15.66"," 1559","0.00","   20","   30","29.1","40.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-03-04","13.42"," 1246","0.00","  360","   10","21.9","29.1"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-03-05","10.96"," 1040","0.00","   30","   20","23.0","32.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-03-06","8.28"," 1101","0.00","  330","  330","15.0","19.9"
