"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PGTM","PRCP","SNWD","WDF2","WDF5","WSF2","WSF5"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-09-02","4.70"," 0619","0.00",,"  360","  210","14.1","49.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-09-03","4.70"," 2315","0.00",,"  220","  210","10.1","15.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-09-04","6.93"," 2354","0.00",,"  220","  210","13.0","18.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-09-05","8.95"," 2352","0.00",,"  210","  210","16.1","23.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-09-06","7.61"," 0508","0.12",,"  250","  240","23.0","30.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-09-07","4.92"," 1121","0.00",,"  160","  150","12.1","19.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-09-08","6.71"," 0704","0.00",,"  170","  210","44.1","155.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-09-09","5.59"," 0655","0.01",,"   80","   50","8.9","13.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-09-10","3.13"," 1131","0.00",,"  100","   70","8.9","13.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-09-11","4.03"," 0703","0.02",,"   90","  330","12.1","25.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-09-12","3.80"," 1101","0.00",,"  320","  120","12.1","15.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-09-13","5.82"," 1605","0.01",,"  210","  190","13.0","21.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-09-14","6.71"," 1342","0.00",,"  210","  190","12.1","18.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-09-15","10.74"," 1955","0.00",,"  350","  360","29.1","38.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-09-16","7.38"," 0116","0.00",,"   10","   30","21.0","29.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-09-17","10.07"," 1607","0.95",,"   40","   60","18.1","25.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-09-18","14.32"," 1248","0.03",,"   60","   40","21.9","29.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-09-19","6.71"," 0918","0.00",,"   60","   90","13.0","17.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-09-20","3.36"," 1232","0.00",,"  200","  210","10.1","15.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-09-21","2.68"," 2358","0.10",,"  220","  210","2.9","4.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-09-22","4.25"," 1329","0.42",,"  240","  210","28.0","68.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-09-23","4.92"," 1743","0.93",,"  230","  230","18.1","23.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-09-24","2.68"," 1602","0.11",,"   80","  150","8.1","18.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-09-25","3.58"," 1258","0.00",,"  360","  330","18.1","25.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-09-26","2.68"," 1525","0.00",,"   80","   30","13.0","25.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-09-27","2.91"," 1046","0.00",,"  110","  210","10.1","28.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-09-28","4.47"," 1419","0.00",,"  190","  210","16.1","31.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-09-29","4.70"," 1525","0.01",,"  240","  180","23.0","30.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-09-30","7.38"," 1325","0.49",,"  320","  210","18.1","32.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-10-01","7.61"," 1223","0.01",,"  290","   80","17.0","28.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-10-02","6.93"," 0959","0.00",,"  280","  330","14.1","28.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-10-03","3.80"," 1511","0.00",,"  280","  230","16.1","53.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-10-04","6.49"," 1535","0.00",,"  260","  250","23.0","89.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-10-05","7.61"," 1308","0.00",,"  320","  230","15.0","23.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-10-06","5.82"," 1258","0.00",,"  350","  140","23.0","25.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-10-07","4.47"," 1446","0.00",,"   50","  350","12.1","23.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-10-08","1.57"," 1024","0.00",,"   70","  210","12.1","130.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-10-09","2.68"," 1044","0.00",,"  340","  330","21.0","30.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-10-10","2.91"," 0843","0.00",,"   10","  330","15.0","29.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-10-11","4.70"," 1721","0.00",,"   50","   30","13.0","17.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-10-12","9.62"," 0824","0.01",,"   90","   70","15.0","21.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-10-13","4.92"," 1626","0.00",,"  200","  180","10.1","19.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-10-14","9.17"," 1505","0.02",,"  290","  300","23.0","33.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-10-15","11.18"," 1049","0.00",,"  250","  270","23.9","35.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-10-16","9.84"," 2110","0.00",,"  230","  220","23.0","36.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-10-17","5.82"," 0118","0.00",,"  240","  240","17.0","28.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-10-18","3.80"," 0820","0.00",,"  100","  350","12.1","21.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-10-19","9.17"," 2357","0.85",,"  220","  210","21.9","30.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-10-20","15.66"," 1451","0.00",,"  240","  240","28.0","40.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-10-21",," 1702","0.00",,"  320","  320","8.1","10.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-10-22","3.80"," 1625","0.00",,"  330","  330","10.1","13.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-10-23","3.36"," 2108","0.00",,"  310","  340","2.0","2.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-10-24","2.46"," 2307","0.00",,"  280","  300","8.1","13.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-10-25","7.38"," 1331","0.00",,"  310","  310","15.0","21.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-10-26","10.74"," 1204","0.00",,"  240","  240","23.0","30.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-10-27","11.63"," 2028","0.01",,"  340","  340","25.1","35.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-10-28","12.08"," 2352","0.00",,"   70","   70","21.0","29.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-10-29","18.79"," 1255","1.54",,"   40","   20","31.1","44.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-10-30","6.49"," 1024","0.00",,"  350","  340","18.1","25.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-10-31","4.70"," 1225","0.04",,"   30","  100","18.1","25.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-11-01","8.72"," 1347","0.15",,"   30","   30","21.0","29.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-11-02","4.47"," 1601","0.00",,"   40","   90","15.0","29.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-11-03","3.58"," 1120","0.00",,"  240","  200","12.1","17.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-11-04","11.63"," 2015","0.00",,"   60","   40","25.9","38.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-11-05","15.21"," 1701","0.00",,"   60","   60","16.1","21.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-11-06","4.03"," 1522","0.00",,"  120","   90","12.1","21.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-11-07","2.46"," 1619","0.00",,"  210","  210","14.1","31.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-11-08","1.34"," 1522","0.00",,"  170","  210","15.0","31.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-11-09","1.57"," 1606","0.01",,"  160","   90","10.1","30.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-11-10","7.38"," 1938","0.05",,"  340","  350","23.9","33.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-11-11","10.74"," 1201","0.00",,"  300","  300","23.0","33.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-11-12","8.50"," 0808","0.00",,"  220","  210","16.1","32.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-11-13","13.20"," 1725","0.00",,"  220","  210","21.0","31.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-11-14","13.87"," 1528","0.00",,"  220","  210","21.9","38.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-11-15","7.61"," 0317","0.00",,"  240","  230","19.9","25.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-11-16","6.71"," 2031","0.43",,"  350","  350","19.9","25.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-11-17","9.40"," 1308","0.40",,"  340","  330","21.9","30.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-11-18","3.80"," 1040","0.00",,"  350","  360","15.0","21.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-11-19","5.37"," 2333","0.00",,"  220","  220","15.0","23.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-11-20","7.83"," 1243","0.00",,"  240","  240","21.9","30.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-11-21","5.37"," 1327","0.10",,"   50","   50","13.0","17.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-11-22","6.71"," 1703","0.00",,"  130","  130","17.0","23.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-11-23","14.76"," 2106","0.42",,"  360","  350","28.0","35.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-11-24","8.50"," 0039","0.00",,"  360","  350","21.0","29.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-11-25","5.59"," 1422","0.00",,"  250","  190","10.1","23.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-11-26","4.03"," 0028","0.00",,"  260","  250","10.1","14.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-11-27","6.04"," 1123","0.00",,"  210","  210","13.0","23.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-11-28","4.47"," 1559","0.14",,"  180","  260","12.1","29.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-11-29","8.72"," 2102","0.45",,"  220","  220","23.9","31.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-11-30","8.05"," 0534","0.00",,"  260","  250","17.0","23.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-12-01","8.05"," 0257","0.00",,"  350","  330","18.1","25.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-12-02","3.80"," 1439","0.00",,"  230","  210","8.9","13.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-12-03","5.37"," 1205","0.00",,"   10","  360","13.0","19.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-12-04","1.12"," 1337","0.00",,"  150","  260","6.9","19.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-12-05","2.01"," 1546","0.00",,"  180","  210","8.1","29.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-12-06","7.38"," 2304","0.00",,"  220","  210","15.0","21.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-12-07","13.65"," 2144","0.08",,"  320","  310","31.1","40.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-12-08","8.72"," 0112","0.01",,"  320","  320","28.0","38.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-12-09","2.01"," 2242","0.01",,"  320","  320","8.1","10.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-12-10","7.83"," 1045","0.00",,"  350","  360","21.9","30.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-12-11","4.92"," 1110","0.00",,"   30","   30","13.0","17.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-12-12","5.82"," 1132","0.00",,"   20","   80","13.0","28.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-12-13","6.49"," 1610","0.00",,"  340","  330","15.0","25.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-12-14","4.47"," 1416","0.00",,"   30","  290","10.1","23.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-12-15","12.75"," 0813","0.00",,"  220","  210","23.9","33.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-12-16","9.62"," 0849","0.11",,"  350","  350","23.0","29.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-12-17","6.71"," 1046","0.00",,"  330","  340","16.1","21.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-12-18","5.82"," 1105","0.00",,"  330","  150","15.0","29.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-12-19","7.61"," 1043","0.00",,"  230","  220","21.0","29.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-12-20","4.25"," 0037","0.00",,"  260","  250","16.1","23.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-12-21","10.51"," 1956","0.34",,"  220","  230","21.9","32.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-12-22","4.92"," 0002","0.04",,"  240","  230","17.0","21.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-12-23","10.07"," 0406","0.02",,"  310","  220","21.0","31.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-12-24","3.58"," 0806","0.00",,"  360","  220","14.1","29.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-12-25","6.49"," 1131","0.00",,"  220","  210","18.1","32.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-12-26","8.50"," 1110","0.00",,"  340","  340","21.9","30.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-12-27","7.61"," 1822","0.50",,"  220","  200","32.0","46.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-12-28","12.08"," 1538","0.00",,"  310","  310","25.1","36.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-12-29","3.80"," 0224","0.00",,"  220","  300","10.1","15.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-12-30","6.26"," 2232","0.00",,"  220","  220","15.0","21.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2011-12-31","8.72"," 1134","0.07",,"  300","  210","16.1","28.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-01-01","6.26"," 1543","0.00",,"  230","  210","19.9","31.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-01-02","9.84"," 1017","0.00",,"  320","  280","23.9","33.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-01-03","12.08"," 0943","0.00",,"  350","  330","25.1","35.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-01-04","5.82"," 0947","0.00",,"  320","  340","15.0","19.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-01-05","3.58"," 1536","0.00",,"  320","  300","15.0","23.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-01-06","6.71"," 1600","0.00",,"  250","  220","14.1","36.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-01-07","5.14"," 1516","0.00",,"  170","  210","13.0","36.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-01-08","4.47"," 1502","0.00",,"  360","  200","14.1","30.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-01-09","6.04"," 1048","0.07",,"  350","  360","15.0","25.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-01-10","5.14"," 1442","0.00",,"  280","  320","15.0","23.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-01-11","6.71"," 2204","0.50",,"  130","  120","18.1","23.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-01-12","9.62"," 1109","0.03",,"  270","  230","21.9","35.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-01-13","14.99"," 1232","0.00",,"  270","  270","29.1","45.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-01-14","5.82"," 1358","0.00",,"  300","  280","16.1","25.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-01-15","8.50"," 1141","0.00",,"  360","  350","21.0","25.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-01-16","8.50"," 2238","0.02",,"  220","  230","25.1","33.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-01-17","14.32"," 2248","0.32",,"  240","  230","23.0","32.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-01-18","12.97"," 0556","0.04",,"  330","  320","25.1","38.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-01-19","8.28"," 2216","0.00",,"  220","  220","21.0","29.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-01-20","6.71"," 0943","0.00",,"  240","  330","18.1","28.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-01-21","10.07"," 0924","0.55",,"  220","  210","19.9","28.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-01-22","12.30"," 0745","0.00",,"   60","   30","18.1","25.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-01-23","7.38"," 1028","0.00",,"  220","  260","16.1","23.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-01-24","5.82"," 0438","0.00",,"  270","  260","18.1","25.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-01-25","4.25"," 1428","0.00",,"   10","  360","14.1","35.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-01-26","3.58"," 1111","0.00",,"  120","   90","12.1","29.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-01-27","12.53"," 1418","0.45",,"  220","  290","25.9","40.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-01-28","6.49"," 1137","0.00",,"  220","  180","14.1","31.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-01-29","7.38"," 2222","0.00",,"  310","  220","16.1","21.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-01-30","8.28"," 0149","0.00",,"  330","  320","19.9","25.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-01-31","10.51"," 1621","0.00",,"  230","  210","21.0","32.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-02-01","8.72"," 1628","0.00",,"  250","  210","18.1","35.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-02-02","6.26"," 2229","0.29",,"  350","  340","17.0","25.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-02-03","5.37"," 1023","0.00",,"  360","  350","21.9","25.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-02-04","4.92"," 0747","0.12",,"  210","  200","12.1","30.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-02-05","7.61"," 1141","0.00",,"   20","   20","18.1","23.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-02-06","5.59"," 1251","0.00",,"  240","  250","14.1","18.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-02-07","6.04"," 0923","0.00",,"  340","  330","14.1","23.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-02-08","8.50"," 1828","0.19",,"   40","   20","12.1","16.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2012-02-09","7.16"," 0930","0.00",,"  340","  340","18.1","25.1"
