"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PGTM","PRCP","WDF2","WDF5","WSF2","WSF5"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-08-07","9.62"," 1159","1.63","  170","  170","25.1","36.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-08-08","2.68"," 1443","0.24","  350","  340","18.1","30.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-08-09","7.61"," 2222","0.08","  150","  140","19.9","28.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-08-10","5.59"," 0007","0.05","  170","  170","19.9","28.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-08-11","4.25"," 1418","0.01","  220","  220","18.1","23.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-08-12","3.13"," 0809","0.00","  220","  330","21.0","35.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-08-13","3.58"," 1610","0.01","  190","  210","13.0","15.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-08-14","4.92"," 1354","0.01","  180","  190","15.0","18.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-08-15","8.05"," 1707","1.13","   40","   40","18.1","23.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-08-16","2.68"," 1258","0.19","  340","  350","8.1","13.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-08-17","4.25"," 1451","0.00","  210","  220","15.0","19.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-08-18","9.17"," 1321","0.01","  190","  100","21.0","57.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-08-19","7.61"," 1557","0.00","  200","  110","19.9","23.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-08-20","5.82"," 1534","0.00","  200","  210","15.0","19.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-08-21","10.07"," 1459","0.01","  220","  200","21.0","25.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-08-22","7.38"," 0109","0.06","  180","  160","21.0","31.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-08-23","4.92"," 1603","0.00","  220","  220","17.0","21.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-08-24","9.17"," 1558","0.00","  200","  210","21.0","25.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-08-25","13.42"," 1630","0.00","  210","  200","25.9","33.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-08-26","4.47"," 1719","0.01","  220","  220","14.1","16.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-08-27","4.92"," 2358","0.22","  100","  110","14.1","21.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-08-28",," 0856","0.06","  210","  210","40.0","57.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-08-29",," 1757","0.00","  270","  270","12.1","12.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-08-30",," 1756","0.00","  210","  210","6.9","6.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-08-31",," 2021","0.00","  140","  140","8.9","8.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-09-01","5.14"," 1540","0.00","   80","   70","13.0","16.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-09-02","4.25"," 1254","0.00","   40","   50","14.1","18.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-09-03","8.50"," 1429","0.00","  220","  210","21.0","25.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-09-04","8.72"," 1346","0.00","  200","  200","19.9","23.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-09-05","12.08"," 1339","0.00","  210","  200","21.9","29.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-09-06","8.05"," 0515","2.00","   10","   10","16.1","25.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-09-07","6.04"," 1936","0.42","   60","   10","12.1","14.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-09-08","5.82"," 0927","1.99","   50","   50","18.1","23.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-09-09","5.59"," 1006","0.00","   10","   10","15.0","21.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-09-10","4.03"," 1714","0.01","   80","   90","13.0","17.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-09-11","4.03"," 1157","0.00","  150","  130","13.0","17.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-09-12","4.92"," 1451","0.00","  200","  210","15.0","18.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-09-13","8.05"," 1245","0.01","  210","  220","18.1","25.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-09-14","8.95"," 1133","0.00","  220","  210","18.1","25.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-09-15","8.50"," 2148","0.08","  320","  350","17.0","31.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-09-16","5.59"," 1012","0.00","  280","  290","14.1","23.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-09-17","4.47"," 1231","0.00","   50","   60","14.1","19.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-09-18","6.04"," 1604","0.00","   60","   50","17.0","23.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-09-19","4.92"," 1053","0.00","   60","   70","14.1","18.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-09-20","5.59"," 1311","0.00","  220","  220","18.1","23.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-09-21","4.25"," 1229","0.05","  210","  200","14.1","17.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-09-22","4.47"," 1052","0.30","  150","  170","12.1","14.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-09-23","5.59"," 1917","0.38","  180","  120","14.1","18.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-09-24","6.04"," 0118","0.10","  190","  200","16.1","21.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-09-25","1.57"," 1459","0.00","  130","  140","13.0","14.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-09-26","1.79"," 1045","0.01","  220","  310","10.1","14.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-09-27","3.36"," 1501","0.01","  130","  150","13.0","15.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-09-28","7.83"," 1523","0.12","  110","  110","16.1","23.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-09-29","8.72"," 1705","0.27","  220","  220","23.9","30.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-09-30","8.05"," 1327","0.00","  180","  220","19.9","25.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-10-01","6.26"," 0707","0.35","   60","   60","17.0","23.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-10-02","4.03"," 1245","0.07","   30","   40","10.1","14.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-10-03","4.25"," 1101","0.15","  200","  210","15.0","18.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-10-04","4.47"," 2240","0.16","  270","  360","13.0","18.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-10-05","6.71"," 1017","0.01","  320","  350","17.0","25.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-10-06","5.82"," 0924","0.00","  330","  300","16.1","29.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-10-07","2.01"," 1529","0.00","  170","  150","10.1","14.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-10-08","3.58"," 1341","0.00","  280","  270","10.1","13.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-10-09","2.91"," 1327","0.00","  300","  280","13.0","16.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-10-10","3.13"," 1117","0.00","  290","  300","12.1","15.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-10-11","3.36"," 1615","0.00","   60","   60","12.1","14.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-10-12","6.93"," 1311","0.19","   60","   60","15.0","18.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-10-13","5.14"," 0719","1.54","   60","   70","17.0","21.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-10-14","9.17"," 2138","0.79","  230","  210","16.1","25.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-10-15","13.87"," 1355","0.00","  220","  200","30.0","40.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-10-16","12.97"," 2100","0.00","  210","  220","23.9","33.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-10-17","10.51"," 0016","0.07","  210","  200","21.9","30.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-10-18","4.25"," 1236","0.00","  210","  220","16.1","21.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-10-19","6.71"," 1513","1.96","   60","   60","19.9","23.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-10-20","17.90"," 1325","0.26","  210","  220","35.1","45.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-10-21","8.28"," 1350","0.00","  210","  220","21.9","29.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-10-22","3.36"," 1423","0.00","  270","  270","13.0","16.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-10-23","2.24"," 1340","0.00","  260","  300","13.0","16.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-10-24","2.91"," 1243","0.00","  170","  210","14.1","18.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-10-25","10.07"," 1447","0.01","  290","  290","21.0","30.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-10-26","2.68"," 0343","0.00","  280","  280","8.9","13.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-10-27","7.61"," 1901","0.81","   20","   10","17.0","23.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-10-28","4.03"," 1108","0.00","  340","   20","14.1","21.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-10-29","10.51"," 1932","1.17","   30","   40","29.1","44.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-10-30","8.05"," 0236","0.25","  330","  320","19.9","35.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-10-31","1.34"," 0934","0.00","  160","   80","8.1","13.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-11-01","6.04"," 1312","0.00","   50","   50","17.0","23.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-11-02","3.36"," 1043","0.00","   50","   60","10.1","15.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-11-03","6.49"," 1340","0.00","  210","  230","18.1","25.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-11-04","6.49"," 0941","0.00","   20","   20","21.9","32.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-11-05","4.70"," 1132","0.00","   50","   30","16.1","23.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-11-06","4.70"," 1458","0.00","  220","  210","17.0","21.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-11-07","6.49"," 0852","0.00","  260","  270","17.0","25.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-11-08","2.24"," 1446","0.00","  140","  150","8.9","10.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-11-09","2.68"," 1431","0.00","  210","  200","13.0","15.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-11-10","4.03"," 1730","0.76","  130","  140","15.0","18.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-11-11","13.20"," 1520","0.01","  280","  270","28.0","36.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-11-12","10.51"," 1448","0.00","  220","  240","25.9","35.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-11-13","11.63"," 1313","0.00","  210","  210","29.1","38.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-11-14","14.76"," 0742","0.00","  220","  220","23.9","32.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-11-15",," 1146","0.00","  240","  250","17.0","23.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-11-16","2.91"," 1045","0.68","  200","  200","12.1","15.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-11-17","5.14"," 1513","0.29","  360","  340","15.0","23.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-11-18","8.95"," 0937","0.00","  280","  290","21.0","30.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-11-19","11.18"," 1355","0.00","  210","  230","29.1","36.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-11-20","11.63"," 0823","0.01","  220","  210","23.9","35.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-11-21","5.59"," 1004","0.01","   30","   40","17.0","23.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-11-22","2.91"," 2359","0.17","  120","  120","12.1","17.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-11-23","9.84"," 1504","1.83","   20","   10","18.1","29.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-11-24","2.91"," 0947","0.00","  360","  310","12.1","17.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-11-25","5.37"," 1142","0.00","  200","  220","13.0","17.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-11-26","2.68"," 1238","0.00","  280","  270","12.1","18.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-11-27","5.82"," 2321","0.00","  200","  210","15.0","18.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-11-28","9.40"," 1429","0.00","  220","  210","16.1","23.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-11-29","7.61"," 2357","0.02","  160","  160","25.1","36.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-11-30","10.96"," 0156","0.44","  190","  190","30.0","38.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-12-01","3.80"," 0850","0.00","  300","  340","14.1","21.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-12-02","3.58"," 1242","0.00","  200","  210","14.1","18.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-12-03","3.80"," 0843","0.00","   50","  340","12.1","15.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-12-04","2.68"," 1357","0.00","  170","  170","15.0","18.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-12-05","4.47"," 1417","0.00","  220","  220","14.1","16.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-12-06","9.84"," 1142","0.36","  220","  220","18.1","29.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-12-07","6.26"," 2337","1.41","  230","   30","14.1","19.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-12-08","12.53"," 0808","0.77","  290","  280","25.9","42.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-12-09","5.59"," 1316","0.00","  200","  200","25.1","32.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-12-10","3.80"," 1540","0.05","  290","  310","13.0","19.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-12-11","1.79"," 1221","0.00","  260","  300","8.1","12.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-12-12","2.91"," 1303","0.00","  220","  230","16.1","19.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-12-13","2.91"," 1435","0.00","   10","  350","10.1","15.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-12-14","3.13"," 1325","0.00","   40","   40","10.1","14.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-12-15","14.54"," 1941","0.12","  220","  220","30.0","40.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-12-16","12.75"," 0737","0.01","  250","  290","28.0","38.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-12-17","4.70"," 1936","0.00","  360","   10","13.0","19.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-12-18","5.59"," 1047","0.00","  340","  320","14.1","21.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-12-19","9.62"," 1506","0.00","  230","  210","25.9","40.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-12-20","5.14"," 0000","0.00","  260","  230","14.1","19.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-12-21","12.30"," 1749","0.11","  220","  220","25.9","40.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-12-22","7.83"," 0033","0.03","  250","  230","32.0","44.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-12-23","5.37"," 1011","0.45","   30","   20","13.0","17.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-12-24","3.36"," 1049","0.00","   10","  350","12.1","16.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-12-25","4.03"," 1821","0.01","  210","  210","15.0","21.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-12-26","4.92"," 1039","0.00","  340","  360","16.1","28.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-12-27","10.07"," 2240","0.42","  160","  160","32.0","47.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-12-28","15.21"," 1933","0.03","  280","  290","29.1","38.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-12-29","10.51"," 0329","0.00","  290","  310","23.9","35.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-12-30","3.58"," 1103","0.00","  210","  210","17.0","23.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2011-12-31","3.13"," 2349","0.08","  280","  280","12.1","16.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2012-01-01","8.05"," 2335","0.10","  210","  190","18.1","25.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2012-01-02","10.51"," 0957","0.00","  250","  270","21.9","30.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2012-01-03","7.38"," 2254","0.00","  290","  300","16.1","25.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2012-01-04","6.49"," 0900","0.00","  280","  320","13.0","19.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2012-01-05","6.49"," 1346","0.00","  280","  270","16.1","21.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2012-01-06","8.50"," 1242","0.00","  200","  200","23.0","31.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2012-01-07","5.14"," 1402","0.00","  220","  220","16.1","21.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2012-01-08","7.16"," 0926","0.00","  260","  290","13.0","18.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2012-01-09","2.01"," 1448","0.00","  210","  200","14.1","18.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2012-01-10","5.37"," 1618","0.09","  270","  280","17.0","21.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2012-01-11","4.25"," 1351","0.00","  170","  170","12.1","13.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2012-01-12","9.84"," 0959","1.10","   50","  100","23.0","32.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2012-01-13","15.43"," 1225","0.02","  220","  220","35.1","49.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2012-01-14","13.42"," 2000","0.00","  300","  290","23.9","35.1"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2012-01-15","8.28"," 0723","0.00","  290","  330","16.1","23.9"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2012-01-16","7.83"," 2252","0.13","  230","  200","23.9","36.0"
"USW00094726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67639","-70.95833","24.4","2012-01-17","10.51"," 2345","0.23","  210","  210","18.1","23.9"
