"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PGTM","PRCP","WDF2","WDF5","WSF2","WSF5"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-05-11","10.07"," 1304","0.00","   20","   30","23.0","30.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-05-12","5.82"," 0718","0.00","   30","   20","17.0","23.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-05-13","4.03"," 0922","0.00","  170","  150","8.9","14.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-05-14","6.93"," 1324","0.19","  140","  100","13.0","16.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-05-15","5.59"," 0833","0.10","  100","   90","14.1","18.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-05-16","9.17"," 0427","0.04","   20","   20","15.0","18.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-05-17","10.29"," 0616","0.36","   70","   30","16.1","21.9"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-05-18","11.86"," 1733","2.32","   90","   90","19.9","29.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-05-19","5.59"," 1922","0.20","  100","  120","13.0","16.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-05-20","3.36"," 1432","0.00","  150","  150","10.1","13.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-05-21","2.91"," 2352","0.02","  100","   90","10.1","14.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-05-22","6.93"," 0028","0.01","  150","   80","12.1","17.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-05-23","6.93"," 2307","0.48","  110","  210","14.1","21.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-05-24","3.36"," 1700","0.00","  220","  230","10.1","19.9"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-05-25","6.71"," 2006","0.00","  100","  100","12.1","17.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-05-26","6.49"," 1234","0.00","  110","  110","14.1","19.9"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-05-27","5.14"," 1401","0.00","  110","  110","14.1","18.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-05-28","5.14"," 1422","0.00","  100","  140","14.1","19.9"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-05-29","4.70"," 1504","0.00","  190","  180","10.1","14.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-05-30","2.46"," 1419","0.32","  220","  210","10.1","16.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-05-31","6.93"," 1315","0.00","   30","  150","14.1","17.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-06-01","5.82"," 1426","0.00","  180","  180","14.1","18.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-06-02","7.38"," 1728","0.00","  340","  330","21.9","35.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-06-03","7.61"," 1252","0.00","  350","  350","19.9","32.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-06-04","6.93"," 1745","0.00","  100","   70","21.9","30.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-06-05","5.37"," 1423","0.00","  120","  110","13.0","16.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-06-06","4.25"," 1543","0.00","  220","  220","12.1","16.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-06-07","4.03"," 1444","0.00","  210","  210","14.1","18.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-06-08","3.13"," 2111","0.00","  350","  350","16.1","28.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-06-09","4.92"," 1645","0.80","   10","   10","23.0","35.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-06-10","6.71"," 2145","0.00","  100","   90","17.0","25.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-06-11","8.50"," 1914","0.85","   80","   80","19.9","28.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-06-12","7.61"," 0741","0.24","   10","   20","16.1","21.9"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-06-13","4.25"," 0724","0.02","   10","   10","13.0","16.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-06-14","5.14"," 0743","0.61","   80","   80","12.1","25.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-06-15","5.82"," 2003","0.04","   30","   30","14.1","18.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-06-16","3.58"," 0837","0.00","  200","  100","8.9","25.9"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-06-17","5.37"," 0730","0.98","  150","   90","16.1","30.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-06-18","3.58"," 1507","0.00","  180","  230","12.1","15.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-06-19","5.14"," 1550","0.00","  350","  340","12.1","16.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-06-20","4.92"," 1640","0.00","  190","  190","10.1","14.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-06-21","3.58"," 1503","0.00","  170","   80","10.1","15.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-06-22","4.25"," 0556","1.14","  100","  120","10.1","81.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-06-23","5.37"," 1240","1.37","   30","  240","15.0","18.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-06-24","7.16"," 1107","0.02","  100","  200","16.1","28.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-06-25","5.14"," 0504","0.00","  140","  330","13.0","40.9"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-06-26","2.91"," 1626","0.00","  190","  100","10.1","28.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-06-27","4.25"," 1423","0.00","  210","  200","8.9","13.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-06-28","3.80"," 1418","0.00","  130","  130","10.1","13.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-06-29","4.47"," 0138","0.61","  310","  280","12.1","21.9"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-06-30","5.14"," 1811","0.00","  180","  100","14.1","28.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-07-01","4.25"," 1432","0.00","  190","  220","12.1","15.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-07-02","4.92"," 1020","0.00","  180","  170","12.1","16.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-07-03","3.80"," 1321","0.00","  180","   80","10.1","28.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-07-04","3.36"," 1401","0.00","  210","  210","13.0","19.9"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-07-05","5.82"," 1815","0.00","  210","   90","14.1","23.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-07-06","3.58"," 1536","0.00","  190","  190","15.0","21.9"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-07-07","3.13"," 1723","0.00","  180","  160","10.1","13.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-07-08","5.37"," 0652","0.10","   20","  360","13.0","25.9"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-07-09","4.92"," 1356","0.13","  310","  310","15.0","21.9"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-07-10","4.25"," 1422","0.05","  150","  160","12.1","14.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-07-11","4.25"," 1637","0.01","  200","  190","13.0","18.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-07-12","5.59"," 1542","0.00","  300","  300","13.0","21.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-07-13","6.49"," 1732","0.00","  330","  330","21.0","35.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-07-14","8.95"," 1251","0.00","   10","   20","17.0","23.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-07-15","4.47"," 1240","0.00","  210","  210","10.1","15.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-07-16","3.80"," 1814","0.00","  190","  190","10.1","15.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-07-17","5.14"," 1209","0.00","  210","  230","13.0","21.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-07-18","5.37"," 1625","0.01","  320","  330","14.1","21.9"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-07-19","3.58"," 0900","0.00","  360","   20","12.1","15.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-07-20","4.70"," 0456","0.00","  170","   90","12.1","25.9"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-07-21","5.59"," 1350","0.00","  200","  220","14.1","21.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-07-22","3.13"," 0516","0.00","  210","   60","12.1","19.9"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-07-23","3.36"," 0653","0.00","  360","   10","14.1","17.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-07-24","4.03"," 1304","0.00","  360","  360","16.1","21.9"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-07-25","6.93"," 1950","0.00","  100","  120","15.0","19.9"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-07-26","3.58"," 1713","0.26","  350","  330","17.0","25.9"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-07-27","3.80"," 0638","0.00","  350","   30","13.0","21.9"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-07-28","5.14"," 1700","0.00","  160","  170","12.1","15.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-07-29","5.82"," 0843","0.10","  210","  250","12.1","21.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-07-30","5.14"," 1419","0.00","   10","  330","16.1","23.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-07-31","4.92"," 1320","0.00","  180","  180","12.1","14.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-08-01","3.58"," 1759","0.89","  360","  360","31.1","40.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-08-02","3.36"," 1439","0.00","   20","  300","10.1","15.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-08-03","5.37"," 1221","0.02","  180","  170","10.1","14.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-08-04","6.04"," 1850","0.00","  180","  180","13.0","15.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-08-05","8.28"," 1705","0.00","  170","  170","14.1","18.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-08-06","6.93"," 2005","0.24","  170","  170","14.1","17.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-08-07","7.16"," 0833","1.18","  180","  170","17.0","23.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-08-08","4.92"," 1111","0.01","  310","  350","12.1","16.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-08-09","7.16"," 1412","0.99","  100","  120","15.0","21.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-08-10","4.25"," 2057","0.00","  220","  340","13.0","21.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-08-11","3.80"," 1613","0.00","  310","  280","10.1","16.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-08-12","2.91"," 0534","0.00","  340","   30","10.1","18.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-08-13","2.46"," 0931","0.00","  190","  150","12.1","21.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-08-14","8.28"," 0842","2.72","  160","  160","18.1","23.9"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-08-15","6.71"," 0226","0.35","   90","   90","15.0","19.9"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-08-16","4.92"," 0922","0.00","  350","   30","12.1","30.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-08-17","3.36"," 1510","0.00","  160","  210","8.9","13.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-08-18","5.59"," 0726","0.00","  210","  320","13.0","25.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-08-19","4.03"," 0752","0.00","  150","  210","10.1","16.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-08-20","3.58"," 1436","0.00","  180","  200","12.1","14.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-08-21","6.26"," 1648","0.18","  200","  200","16.1","23.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-08-22","5.82"," 1247","0.00","  350","  300","13.0","21.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-08-23","4.92"," 1355","0.00","  210","  220","13.0","18.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-08-24","7.83"," 1439","0.00","  180","  190","17.0","23.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-08-25","6.71"," 2040","0.11","  210","  210","13.0","18.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-08-26","3.80"," 0752","0.01","   20","   20","13.0","17.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-08-27","6.26"," 2252","0.79","   90","   80","23.9","35.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-08-28","21.03"," 0926","2.55","  150","  140","42.9","57.9"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-08-29","4.03"," 0000","0.00","  200","  250","13.0","18.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-08-30","4.47"," 1116","0.00","   20","  360","12.1","16.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-08-31","2.01"," 1406","0.00","  180","  180","10.1","12.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-09-01","4.92"," 1044","0.00","  130","  210","15.0","21.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-09-02","3.80"," 1243","0.00","  190","  160","10.1","13.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-09-03","7.16"," 0958","0.00","  180","  230","13.0","18.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-09-04","6.49"," 1454","0.00","  180","  170","14.1","17.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-09-05","8.28"," 1458","0.00","  180","  180","16.1","19.9"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-09-06","8.95"," 2014","2.45","   40","   30","14.1","18.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-09-07","9.17"," 2133","0.72","   30","   30","14.1","19.9"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-09-08","10.07"," 0546","0.19","   10","   30","21.0","28.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-09-09","6.71"," 0529","0.00","  360","   10","17.0","21.9"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-09-10","6.49"," 2022","0.00","  100","  110","16.1","21.9"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-09-11","7.61"," 1049","0.00","  100","   90","16.1","19.9"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-09-12","4.25"," 1601","0.00","  310","  310","19.9","23.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-09-13","5.82"," 1832","0.00","  200","  200","14.1","19.9"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-09-14","5.59"," 0951","0.00","  210","  210","12.1","15.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-09-15","8.05"," 1850","0.01","  350","  340","21.9","33.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-09-16","5.37"," 1027","0.00","  350","  320","15.0","23.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-09-17","5.59"," 0332","0.00","   10","   20","14.1","18.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-09-18","8.05"," 0916","0.00","   30","   40","15.0","21.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-09-19","7.83"," 0622","0.00","   10","   10","15.0","18.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-09-20","5.59"," 1050","0.02","  220","  200","12.1","18.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-09-21","4.25"," 1449","0.00","  140","  140","12.1","16.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-09-22","4.47"," 1531","0.01","  160","  160","10.1","14.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-09-23","5.14"," 1523","0.87","  130","  130","13.0","19.9"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-09-24","4.70"," 0137","0.04","  190","  210","12.1","18.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-09-25","2.01"," 1310","0.00","  220","  250","8.9","14.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-09-26","2.91"," 1710","0.00","  160","  200","8.9","19.9"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-09-27","4.03"," 2255","0.00","  160","   90","12.1","14.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-09-28","10.96"," 1045","1.25","   90","   90","23.9","31.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-09-29","7.83"," 1623","0.31","  220","  220","21.9","36.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-09-30","7.61"," 1153","0.00","  180","  180","16.1","19.9"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-10-01","9.84"," 2212","0.08","  360","   10","21.9","30.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-10-02","6.93"," 2008","0.21","   30","  200","17.0","21.9"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-10-03","3.80"," 0950","0.51","  180","  210","10.1","14.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-10-04","5.14"," 1500","0.12","  340","  330","13.0","18.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-10-05","8.95"," 1608","0.00","   10","  350","19.9","25.9"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-10-06","4.25"," 1317","0.00","  340","  340","14.1","21.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-10-07","3.58"," 1408","0.00","  200","  190","10.1","14.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-10-08","3.36"," 1403","0.00","  190","  230","12.1","16.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-10-09","1.12"," 1342","0.00","  210","  290","6.9","10.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-10-10","2.24"," 1326","0.00","  210","  210","10.1","16.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-10-11","5.14"," 1137","0.00","  170","  120","13.0","17.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-10-12","8.05"," 1935","0.00","   50","   50","14.1","18.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-10-13","9.62"," 1028","0.06","   30","   10","18.1","23.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-10-14","10.96"," 2302","0.31","  170","  240","19.9","30.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-10-15","12.08"," 1347","0.00","  230","  240","21.0","32.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-10-16","11.63"," 0639","0.00","  220","  240","18.1","31.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-10-17","8.28"," 1711","0.01","  220","  230","16.1","25.9"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-10-18","3.13"," 0012","0.00","  230","  230","12.1","17.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-10-19","10.96"," 1544","0.84","   30","   30","18.1","25.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-10-20","12.97"," 2122","0.06","  190","  210","21.9","31.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-10-21","8.05"," 0027","0.00","  250","  240","16.1","28.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-10-22","3.36"," 1220","0.00","  210","  190","10.1","14.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-10-23","2.91"," 0343","0.00","   10","  360","12.1","15.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-10-24","4.03"," 2142","0.00","  200","  220","12.1","16.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-10-25","5.59"," 1419","0.00","  320","  320","15.0","25.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-10-26","3.13"," 1005","0.00","  140","  140","10.1","14.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-10-27","10.96"," 1804","0.56","   10","  360","25.1","35.1"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-10-28","6.93"," 0522","0.00","  330","  330","16.1","25.9"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-10-29","13.20"," 1838","1.16","   10","   20","30.0","38.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-10-30","6.49"," 0108","0.00","  340","  340","17.0","28.0"
"USW00014758","NEW HAVEN TWEED AIRPORT, CT US","41.26389","-72.88722","0.9","2011-10-31","2.68"," 1703","0.00","  160","  170","12.1","15.0"
