"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","WDF2","WDF5","WSF2","WSF5"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-05-21","4.47"," 1541"," 0814","0.02","0.0","0.0","   80","   80","17.0","25.1"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-05-22","5.14"," 2018"," 2351","0.00","0.0","0.0","  150","  160","8.9","12.1"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-05-23","8.95"," 1122"," 0918","0.28","0.0","0.0","  180","  170","16.1","23.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-05-24","7.16"," 1722"," 1722","0.07","0.0","0.0","  180","  210","14.1","33.1"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-05-25","6.49"," 2327",,"0.00","0.0","0.0","  160",,"13.0",
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-05-26","5.82"," 1319"," 1345","0.00","0.0","0.0","  160","  170","16.1","21.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-05-27","4.92"," 2153",,"0.00","0.0","0.0","   10",,"13.0",
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-05-28","6.49"," 0121"," 0121","0.00","0.0","0.0","  100","   90","14.1","17.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-05-29","6.04"," 1441"," 1446","0.00","0.0","0.0","  180","  180","19.9","25.1"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-05-30","2.91"," 1326"," 0520","0.00","0.0","0.0","  190","  300","8.9","16.1"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-05-31","4.47"," 1523"," 1615","0.00","0.0","0.0","  200","  150","13.0","16.1"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-06-01","8.72"," 1509"," 1508","0.00","0.0","0.0","  180","  190","19.9","28.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-06-02","11.86"," 1226"," 1553","0.00","0.0","0.0","  300","  310","30.0","38.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-06-03","11.18"," 0922"," 0752","0.00","0.0","0.0","  350","  330","25.1","34.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-06-04","5.82"," 1804"," 1354","0.00","0.0","0.0","  130","   60","16.1","25.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-06-05","4.92"," 1348"," 0638","0.00","0.0","0.0","  160","  210","17.0","25.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-06-06","4.03"," 1652",,"0.00","0.0","0.0","  180",,"8.9",
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-06-07","4.47"," 2317",,"0.00","0.0","0.0","   90",,"13.0",
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-06-08","4.03"," 1622"," 1718","0.01","0.0","0.0","  160","  330","12.1","23.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-06-09","6.26"," 1745"," 1737","0.48","0.0","0.0","  210","  210","32.0","36.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-06-10","6.93"," 0415"," 0755","0.00","0.0","0.0","   70","  200","21.0","30.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-06-11","4.03"," 1153",,"0.44","0.0","0.0","   60",,"8.1",
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-06-12","8.28"," 1650"," 1647","0.11","0.0","0.0","  180","  170","23.9","25.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-06-13","4.03"," 1418",,"0.00","0.0","0.0","  340",,"8.1",
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-06-14","7.61"," 1215"," 1332","0.10","0.0","0.0","  350","   40","17.9","23.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-06-15","6.71"," 0826"," 0825","0.00","0.0","0.0","  360","  360","16.1","21.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-06-16","2.91"," 1406",,"0.00","0.0","0.0","  170",,"8.1",
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-06-17","8.05"," 0452"," 0540","0.03","0.0","0.0","  100","  100","21.9","32.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-06-18","6.26"," 1653"," 1655","0.75","0.0","0.0","  320","  300","23.9","40.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-06-19","7.38"," 1703"," 1702","0.00","0.0","0.0","  350","  330","15.0","23.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-06-20","6.71"," 0958"," 1713","0.00","0.0","0.0","  360","  340","16.1","23.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-06-21","5.82"," 1300"," 1259","0.00","0.0","0.0","  340","  340","19.9","28.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-06-22","5.82"," 1249"," 1111","0.04","0.0","0.0","   80","   90","13.0","17.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-06-23","9.62"," 1153"," 1127","0.22","0.0","0.0","   70","   70","14.1","17.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-06-24","11.41"," 2001"," 0843","1.12","0.0","0.0","   80","   70","17.0","23.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-06-25","6.71"," 0514"," 0514","0.30","0.0","0.0","   50","   40","13.0","17.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-06-26","6.93"," 1852"," 0414","0.00","0.0","0.0","  200","  260","15.0","25.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-06-27","7.83"," 2304"," 2300","0.00","0.0","0.0","  190","  190","15.0","23.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-06-28","7.61"," 1735"," 0828","0.00","0.0","0.0","  180","  180","16.1","23.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-06-29","6.93"," 1029"," 1027","0.01","0.0","0.0","  270","  270","13.0","21.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-06-30","8.50"," 0359"," 0358","0.00","0.0","0.0","  290","  290","21.0","21.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-07-01","8.28"," 2034"," 1557","0.08","0.0","0.0","  300","  190","11.0","23.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-07-02","8.95"," 1703"," 1703","0.00","0.0","0.0","  200","  190","13.0","21.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-07-03","7.38"," 1152",,"0.05","0.0","0.0","  220",,"16.1",
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-07-04","6.71"," 1516"," 1515","0.26","0.0","0.0","  180","  200","11.0","23.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-07-05","7.61"," 0620"," 0636","0.00","0.0","0.0","  200","  210","21.9","38.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-07-06","8.05"," 0853"," 0854","0.14","0.0","0.0","  190","  210","17.9","30.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-07-07","8.28"," 1732"," 1732","0.00","0.0","0.0","  230","  230","14.1","23.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-07-08","5.82"," 0455",,"0.00","0.0","0.0","  190",,"10.1",
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-07-09","11.41"," 1739"," 1741","0.00","0.0","0.0","  300","  290","17.9","32.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-07-10","10.29"," 1603"," 1635","0.00","0.0","0.0","  170","  190","19.9","25.1"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-07-11","9.62"," 0655"," 1615","0.00","0.0","0.0","  190","  230","19.9","29.1"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-07-12","6.71"," 1758",,"0.00","0.0","0.0","  210",,"11.0",
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-07-13","7.83"," 1400"," 1406","0.48","0.0","0.0","  340","  350","17.0","17.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-07-14","7.61"," 2109",,"0.00","0.0","0.0","  270",,"11.0",
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-07-15","6.49"," 0507"," 0508","0.00","0.0","0.0","  160","  190","13.0","21.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-07-16","8.50"," 0857"," 0711","0.00","0.0","0.0","  200","  190","13.0","23.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-07-17","9.40"," 1250"," 1655","0.00","0.0","0.0","  280","  220","19.9","36.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-07-18","9.40"," 1321"," 1614","0.03","0.0","0.0","  280","  260","13.0","21.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-07-19","8.50"," 1422"," 1315","0.00","0.0","0.0","  300","  290","16.1","30.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-07-20","10.07"," 0453"," 0453","0.00","0.0","0.0","  190","  180","19.9","30.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-07-21","10.29"," 0900"," 0857","0.00","0.0","0.0","  240","  200","16.1","36.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-07-22","7.61"," 0614"," 0614","0.00","0.0","0.0","  280","  220","15.0","42.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-07-23","6.26"," 0616"," 0616","0.00","0.0","0.0","  220","  270","17.0","38.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-07-24","6.93"," 1808"," 1801","0.00","0.0","0.0","  250","  260","25.1","38.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-07-25","7.83"," 1610"," 1518","0.25","0.0","0.0","  270","  160","13.0","21.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-07-26","8.95"," 1623"," 0813","0.38","0.0","0.0","  160","  200","16.1","21.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-07-27","10.51"," 1408"," 1745","0.00","0.0","0.0","  300","  300","17.9","25.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-07-28","8.50"," 1427"," 1728","0.00","0.0","0.0","  180","  180","14.1","21.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-07-29","10.07"," 0525"," 0525","2.49","0.0","0.0","  230","  250","21.9","33.1"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-07-30","13.20"," 0955"," 1815","0.48","0.0","0.0","  310","  310","28.0","36.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-07-31","9.84"," 1810"," 1753","0.00","0.0","0.0","  180","  160","25.9","42.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-08-01","6.04"," 1620"," 1636","0.00","0.0","0.0","  190","  190","17.0","23.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-08-02","5.14"," 1226"," 1233","0.06","0.0","0.0","  280","  300","21.0","25.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-08-03","6.26"," 1738"," 1833","0.00","0.0","0.0","  190","   70","10.1","17.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-08-04","6.49"," 1225"," 1219","0.01","0.0","0.0","  240","  240","13.0","17.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-08-05","4.92"," 1827"," 1827","0.03","0.0","0.0","  170","  180","11.0","23.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-08-06","5.82"," 1729"," 1550","0.01","0.0","0.0","  270","  270","21.9","38.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-08-07","7.83"," 0811"," 1223","0.34","0.0","0.0","  170","  170","14.1","25.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-08-08","7.61"," 1219"," 1529","0.01","0.0","0.0","   30","   30","14.1","17.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-08-09","6.71"," 0655"," 0655","0.05","0.0","0.0","  130","  130","11.0","21.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-08-10","8.05"," 1237"," 1236","0.38","0.0","0.0","   80","  110","13.0","17.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-08-11","8.05"," 0712"," 0711","0.00","0.0","0.0","  270","  280","16.1","30.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-08-12","4.92"," 0823",,"0.00","0.0","0.0","  220",,"16.1",
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-08-13","5.82"," 0815"," 0518","0.00","0.0","0.0","  170","  170","11.0","23.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-08-14","4.25"," 1440",,"0.03","0.0","0.0","  200",,"11.0",
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-08-15","8.05"," 2126"," 0939","1.47","0.0","0.0","   40","  350","13.0","17.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-08-16","10.29"," 0723"," 1622","0.20","0.0","0.0","  220","  300","17.0","21.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-08-17","6.49"," 0848"," 0619","0.00","0.0","0.0","  190","  170","17.9","23.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-08-18","5.37"," 1520"," 0640","0.00","0.0","0.0","  180","  170","13.0","23.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-08-19","6.26"," 1524"," 0507","0.05","0.0","0.0","  260","  170","11.0","23.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-08-20","6.26"," 1457"," 0455","0.00","0.0","0.0","  180","  180","16.1","23.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-08-21","7.61"," 2105"," 2045","0.45","0.0","0.0","  190","  190","16.1","31.1"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-08-22","12.08"," 1317"," 1317","0.18","0.0","0.0","  290","  280","30.0","40.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-08-23","6.93"," 1514"," 1513","0.00","0.0","0.0","  280","  270","15.0","23.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-08-24","7.61"," 1809"," 1813","0.00","0.0","0.0","  180","  180","17.9","25.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-08-25","7.61"," 0926"," 0919","0.30","0.0","0.0","  180","  190","16.1","25.1"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-08-26","5.37"," 1631"," 0821","0.00","0.0","0.0","  160","  280","11.0","17.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-08-27","5.37"," 1542"," 1541","0.21","0.0","0.0","  180","  160","11.0","21.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-08-28","18.57"," 1656"," 1656","1.42","0.0","0.0","  160","  160","40.0","51.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-08-29","11.18"," 0223"," 0043","0.00","0.0","0.0","  270","  280","29.1","45.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-08-30","6.04"," 1419"," 1431","0.00","0.0","0.0","  160","  160","14.1","21.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-08-31","3.80"," 0529",,"0.00","0.0","0.0","  300",,"8.9",
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-09-01","5.82"," 0242",,"0.00","0.0","0.0","   80",,"10.1",
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-09-02","5.82"," 1159",,"0.00","0.0","0.0","  160",,"10.1",
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-09-03","4.92"," 1601",,"0.00","0.0","0.0","  200",,"8.9",
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-09-04","6.26"," 1533"," 1659","0.00","0.0","0.0","  180","  180","16.1","23.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-09-05","7.61"," 2326"," 2118","0.07","0.0","0.0","  340","   10","17.0","25.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-09-06","6.49"," 0129"," 0017","0.06","0.0","0.0","  290","  320","17.0","21.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-09-07","8.72"," 1137"," 1313","0.89","0.0","0.0","   90","   90","16.1","23.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-09-08","4.47"," 0942",,"0.04","0.0","0.0","  300",,"8.9",
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-09-09","8.72"," 1753",,"0.00","0.0","0.0","  300",,"15.0",
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-09-10","7.38"," 0905"," 1448","0.00","0.0","0.0","  330","  330","15.0","21.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-09-11","6.49"," 1533"," 1550","0.00","0.0","0.0","  180","  180","19.9","25.1"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-09-12","4.92"," 1314"," 1247","0.00","0.0","0.0","  160","  190","12.1","21.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-09-13","5.82"," 1406"," 1405","0.00","0.0","0.0","  180","  180","21.0","25.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-09-14","5.59"," 1208"," 1255","0.00","0.0","0.0","  250","  240","15.0","17.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-09-15","6.71"," 2044"," 0627","0.14","0.0","0.0","  320","  310","16.1","30.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-09-16","10.07"," 1404"," 1403","0.00","0.0","0.0","  290","  290","25.1","36.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-09-17","6.04"," 1502"," 1100","0.00","0.0","0.0","  280","  180","14.1","17.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-09-18","5.14"," 1605"," 2212","0.00","0.0","0.0","   90","  280","8.9","12.1"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-09-19","5.37"," 1718"," 1439","0.00","0.0","0.0","  180","  120","10.1","17.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-09-20","6.04"," 1027"," 1104","0.04","0.0","0.0","  220","  200","15.0","25.1"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-09-21","5.82"," 1536"," 1541","0.00","0.0","0.0","  180","  180","13.0","21.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-09-22","4.70"," 1402",,"0.80","0.0","0.0","  190",,"8.9",
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-09-23","4.92"," 1740",,"0.38","0.0","0.0","  190",,"8.9",
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-09-24","6.04"," 1240"," 1158","0.40","0.0","0.0","  290","  290","12.1","15.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-09-25","4.47"," 1110",,"0.00","0.0","0.0","  280",,"8.9",
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-09-26","4.47"," 1319",,"0.00","0.0","0.0","  350",,"11.0",
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-09-27","5.82"," 1553",,"0.00","0.0","0.0","  120",,"8.9",
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-09-28","6.04"," 0637"," 0617","0.00","0.0","0.0","  120","  120","10.1","21.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-09-29","7.61"," 1910"," 1046","0.48","0.0","0.0","   90","  290","14.1","29.1"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-09-30","8.05"," 0532"," 0533","0.00","0.0","0.0","  160","  160","14.1","34.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-10-01","8.05",,,"0.29","0.0","0.0","   40","   20","17.0","23.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-10-02","7.61",,,"1.77","0.0","0.0","   20","   40","13.0","21.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-10-03","6.04",,,"0.03","0.0","0.0","   70","   30","10.1","16.1"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-10-04","7.83",,,"0.51","0.0","0.0","  220","  340","16.1","23.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-10-05","13.65",,,"0.00","0.0","0.0","  310","  300","28.0","40.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-10-06","9.40",,,"0.00","0.0","0.0","  290","  310","23.0","28.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-10-07","6.93",,,"0.00","0.0","0.0","  210","  190","17.0","21.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-10-08","6.49",,,"0.00","0.0","0.0","  280","  250","14.1","17.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-10-09","8.95",,,"0.00","0.0","0.0","  290","  300","14.1","17.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-10-10","8.72",,,"0.00","0.0","0.0","  320","  330","14.1","23.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-10-11","6.26",,,"0.00","0.0","0.0","  180","  210","10.1","14.1"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-10-12","6.26",,,"0.00","0.0","0.0","  150","   80","10.1","16.1"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-10-13","7.61",,,"0.75","0.0","0.0","   60","   70","15.0","21.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-10-14","7.38",,,"0.47","0.0","0.0","  180","  200","14.1","23.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-10-15","12.75",,,"0.00","0.0","0.0","  220","  210","23.0","40.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-10-16","12.08",,,"0.00","0.0","0.0","  230","  210","28.0","36.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-10-17","11.18",,,"0.00","0.0","0.0","  260","  260","30.0","38.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-10-18","7.61",,,"0.00","0.0","0.0","  250","  220","14.1","25.1"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-10-19","8.05",,,"0.71","0.0","0.0","   50","   60","17.9","25.1"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-10-20","10.29",,,"0.69","0.0","0.0","  190","  190","21.9","30.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-10-21","8.72",,,"0.00","0.0","0.0","  280","  250","21.0","28.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-10-22","6.49",,,"0.00","0.0","0.0","  300",,"14.1",
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-10-23","5.82",,,"0.00","0.0","0.0","  280",,"13.0",
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-10-24","7.61",,,"0.00","0.0","0.0","  180","  190","16.1","21.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-10-25","12.30",,,"0.03","0.0","0.0","  290","  300","25.9","33.1"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-10-26","9.17",,,"0.00","0.0","0.0","  280",,"15.0",
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-10-27","6.26",,,"0.39","0.0","0.0","  280","  280","12.1","17.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-10-28","10.51",,,"0.00","0.0","0.0","  290","  280","21.0","30.0"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-10-29","8.28",,,"0.66","2.7","0.0","   50","  210","19.9","33.1"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-10-30","13.42",,,"0.34","2.5","4.0","  340","  300","28.0","38.9"
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-10-31","4.70",,,"0.00","0.0","2.0","  200",,"10.1",
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-11-01","4.25"," 9999",,"0.00","0.0","1.0","  190",,"10.1",
"USW00014764","PORTLAND JETPORT, ME US","43.64222","-70.30444","13.7","2011-11-02","4.47"," 9999",,"0.00","0.0","0.0","  200","  190","12.1","19.9"
