Date,PRCP,WSF2,WSF5
2010-11-18,0.0,12.1,19.9
2010-11-19,0.0,16.1,19.9
2010-11-20,0.0,18.1,29.1
2010-11-21,0.0,17.0,21.9
2010-11-22,0.0,14.1,18.1
2010-11-23,0.0,13.0,19.9
2010-11-24,0.0,23.0,38.9
2010-11-25,0.02,12.1,15.0
2010-11-26,0.13,15.0,23.9
2010-11-27,0.0,21.0,31.1
2010-11-28,0.0,12.1,15.0
2010-11-29,0.0,8.1,10.1
2010-11-30,0.03,17.0,25.9
2010-12-01,0.98,29.1,40.9
2010-12-02,0.0,13.0,18.1
2010-12-03,0.0,13.0,19.9
2010-12-04,0.0,16.1,25.1
2010-12-05,0.0,17.0,25.9
2010-12-06,0.0,18.1,29.1
2010-12-07,0.0,16.1,25.9
2010-12-08,0.0,15.0,23.9
2010-12-09,0.0,15.0,23.0
2010-12-10,0.0,12.1,15.0
2010-12-11,0.0,6.9,8.9
2010-12-12,2.65,23.9,36.9
2010-12-13,0.0,21.0,30.0
2010-12-14,0.0,16.1,23.9
2010-12-15,0.0,16.1,25.9
2010-12-16,0.0,16.1,25.1
2010-12-17,0.0,10.1,15.0
2010-12-18,0.0,8.9,13.0
2010-12-19,0.0,16.1,21.0
2010-12-20,0.0,21.0,32.0
2010-12-21,0.0,23.0,33.1
2010-12-22,0.0,19.9,32.0
2010-12-23,0.0,23.9,40.9
2010-12-24,0.0,18.1,28.0
2010-12-25,0.0,13.0,16.1
2010-12-26,0.0,42.9,57.9
2010-12-27,,42.9,59.9
2010-12-28,0.0,23.9,38.9
2010-12-29,0.0,16.1,23.0
2010-12-30,0.0,12.1,16.1
2010-12-31,0.0,8.9,15.0
2011-01-01,0.0,8.1,12.1
2011-01-02,0.02,18.1,25.1
2011-01-03,0.0,21.0,35.1
2011-01-04,0.0,12.1,25.1
2011-01-05,0.0,12.1,18.1
2011-01-06,0.0,6.0,8.1
2011-01-07,0.0,21.9,30.0
2011-01-08,0.01,13.0,18.1
2011-01-09,0.19,21.0,32.0
2011-01-10,0.06,17.0,23.9
2011-01-11,0.0,18.1,21.0
2011-01-12,0.08,23.9,32.0
2011-01-13,0.12,17.0,31.1
2011-01-14,0.0,13.0,19.9
2011-01-15,0.08,14.1,23.9
2011-01-16,0.0,14.1,21.0
2011-01-17,0.0,16.1,19.9
2011-01-18,0.9,21.0,31.1
2011-01-19,0.04,8.9,16.1
2011-01-20,0.0,12.1,17.0
2011-01-21,0.11,19.9,32.0
2011-01-22,0.0,13.0,18.1
2011-01-23,0.0,21.0,32.0
2011-01-24,0.0,13.0,19.9
2011-01-25,0.0,6.9,10.1
2011-01-26,0.25,32.0,46.1
2011-01-27,0.47,36.9,48.1
2011-01-28,0.0,6.9,8.1
2011-01-29,0.0,12.1,15.0
2011-01-30,0.0,13.0,21.0
2011-01-31,0.0,13.0,18.1
2011-02-01,0.04,21.0,25.9
2011-02-02,0.65,21.0,25.1
2011-02-03,0.0,17.0,23.9
2011-02-04,0.0,15.0,23.9
2011-02-05,0.12,19.9,31.1
2011-02-06,0.0,17.0,30.0
2011-02-07,0.1,8.1,8.9
2011-02-08,0.15,23.9,40.9
2011-02-09,0.0,15.0,28.0
2011-02-10,0.0,15.0,21.9
2011-02-11,0.0,13.0,19.9
2011-02-12,0.0,17.0,29.1
