Date,PRCP,WSF2,WSF5
2010-10-17,0.0,21.0,25.9
2010-10-18,0.0,28.0,36.0
2010-10-19,0.0,14.1,18.1
2010-10-20,0.0,14.1,19.9
2010-10-21,0.16,17.0,38.9
2010-10-22,0.0,29.1,36.0
2010-10-23,0.0,21.0,25.1
2010-10-24,0.04,10.1,13.0
2010-10-25,0.15,6.9,8.9
2010-10-26,0.06,10.1,12.1
2010-10-27,0.84,17.0,23.9
2010-10-28,0.0,17.9,25.1
2010-10-29,0.01,17.9,40.0
2010-10-30,0.0,21.0,32.0
2010-10-31,0.01,21.9,29.1
2010-11-01,0.0,21.0,25.9
2010-11-02,0.0,17.0,23.9
2010-11-03,0.0,12.1,16.1
2010-11-04,1.5,31.1,38.0
2010-11-05,0.42,16.1,23.9
2010-11-06,0.0,10.1,
2010-11-07,0.65,49.0,63.1
2010-11-08,0.36,40.9,53.0
2010-11-09,0.12,21.0,29.1
2010-11-10,0.03,23.0,33.1
2010-11-11,0.0,21.0,28.0
2010-11-12,0.0,13.0,21.0
2010-11-13,0.0,8.9,
2010-11-14,0.0,8.9,
2010-11-15,0.0,6.9,
2010-11-16,0.01,8.1,
2010-11-17,1.46,30.0,40.0
2010-11-18,0.0,21.9,30.0
2010-11-19,0.0,16.1,36.0
2010-11-20,0.0,25.9,36.0
2010-11-21,0.0,11.0,19.9
2010-11-22,0.14,15.0,23.9
2010-11-23,0.02,13.0,17.0
2010-11-24,0.0,30.0,40.9
2010-11-25,0.0,19.9,28.0
2010-11-26,0.27,15.0,30.0
2010-11-27,0.0,31.1,38.9
2010-11-28,0.0,17.0,29.1
2010-11-29,0.0,8.9,13.0
2010-11-30,0.02,8.1,10.1
2010-12-01,0.73,29.1,40.9
2010-12-02,0.11,15.0,30.0
2010-12-03,0.03,21.9,30.0
2010-12-04,0.13,25.1,31.1
2010-12-05,0.0,13.0,17.0
2010-12-06,0.0,19.9,28.0
2010-12-07,0.01,21.0,25.9
2010-12-08,0.0,19.9,23.9
2010-12-09,0.0,16.1,25.9
2010-12-10,0.0,8.9,13.0
2010-12-11,0.0,8.1,
2010-12-12,1.38,31.1,42.9
2010-12-13,0.77,30.0,48.1
2010-12-14,0.01,17.9,34.9
2010-12-15,0.0,17.9,25.1
2010-12-16,0.0,13.0,17.0
2010-12-17,0.0,13.0,17.9
2010-12-18,0.0,4.9,
2010-12-19,0.0,10.1,
2010-12-20,0.21,17.9,25.1
2010-12-21,0.01,25.9,36.9
2010-12-22,0.14,17.9,25.9
2010-12-23,0.07,23.0,33.1
2010-12-24,0.0,21.9,29.1
2010-12-25,0.0,12.1,15.0
2010-12-26,0.2,25.1,36.0
2010-12-27,0.23,36.0,49.0
2010-12-28,0.0,36.9,47.0
2010-12-29,0.0,16.1,19.9
2010-12-30,0.0,8.9,21.9
2010-12-31,0.0,13.0,
2011-01-01,0.0,10.1,
2011-01-02,0.02,11.0,
2011-01-03,0.05,28.0,38.0
2011-01-04,0.0,15.0,19.9
2011-01-05,0.0,16.1,
2011-01-06,0.0,12.1,14.1
2011-01-07,0.0,13.0,16.1
2011-01-08,0.0,17.0,
2011-01-09,0.01,25.1,34.9
2011-01-10,0.0,23.0,29.1
2011-01-11,0.0,11.0,
2011-01-12,0.73,32.0,48.1
2011-01-13,0.0,25.1,36.0
2011-01-14,0.0,13.0,17.0
2011-01-15,0.0,8.9,14.1
2011-01-16,0.0,21.9,29.1
2011-01-17,0.0,14.1,17.0
2011-01-18,0.68,13.0,16.1
2011-01-19,0.18,16.1,21.9
2011-01-20,0.0,8.1,8.9
2011-01-21,0.46,25.9,36.0
2011-01-22,0.0,10.1,
2011-01-23,0.0,23.0,36.9
2011-01-24,0.0,15.0,17.0
2011-01-25,0.05,8.1,
2011-01-26,0.01,16.1,31.1
2011-01-27,0.2,21.0,36.0
2011-01-28,0.0,6.0,
2011-01-29,0.0,4.9,
2011-01-30,0.0,14.1,17.0
2011-01-31,0.0,16.1,17.9
2011-02-01,0.34,12.1,15.0
2011-02-02,0.75,21.0,28.0
2011-02-03,0.0,15.0,17.0
2011-02-04,0.0,21.9,29.1
2011-02-05,0.64,17.9,30.0
2011-02-06,0.09,21.0,25.1
2011-02-07,0.01,13.0,
2011-02-08,0.23,25.9,36.9
2011-02-09,0.0,23.0,31.1
2011-02-10,0.0,19.9,23.0
2011-02-11,0.0,19.9,23.0
2011-02-12,0.0,16.1,25.1
2011-02-13,0.0,15.0,21.0
2011-02-14,0.0,29.1,40.9
2011-02-15,0.0,32.0,46.1
2011-02-16,0.0,16.1,17.0
2011-02-17,0.0,6.9,
2011-02-18,0.0,31.1,36.9
2011-02-19,0.0,36.9,46.1
2011-02-20,0.0,30.0,42.9
2011-02-21,0.09,23.9,32.0
2011-02-22,0.0,17.9,23.9
2011-02-23,0.0,16.1,19.9
2011-02-24,0.0,11.0,23.9
2011-02-25,1.06,25.9,36.9
2011-02-26,0.0,25.1,36.9
2011-02-27,0.19,16.1,36.0
2011-02-28,0.72,17.0,23.0
2011-03-01,0.0,25.1,33.1
2011-03-02,0.0,36.9,51.9
2011-03-03,0.0,23.9,32.0
2011-03-04,0.0,17.9,29.1
2011-03-05,0.04,17.0,31.1
2011-03-06,0.42,17.9,31.1
2011-03-07,2.09,19.9,30.0
2011-03-08,0.0,8.9,
2011-03-09,0.0,15.0,29.1
2011-03-10,0.0,21.0,25.1
2011-03-11,1.03,17.0,29.1
2011-03-12,0.0,17.0,34.9
2011-03-13,0.0,14.1,
2011-03-14,0.0,13.0,36.0
2011-03-15,0.0,19.9,25.9
2011-03-16,0.63,15.0,
2011-03-17,0.0,14.1,23.0
2011-03-18,0.0,34.9,48.1
2011-03-19,0.14,17.9,28.0
2011-03-20,0.0,14.1,21.0
2011-03-21,0.36,19.9,25.1
2011-03-22,0.02,13.0,
2011-03-23,0.0,8.9,
2011-03-24,0.0,19.9,25.1
2011-03-25,0.0,13.0,21.0
2011-03-26,0.0,31.1,40.0
2011-03-27,0.0,29.1,36.0
2011-03-28,0.0,19.9,34.9
2011-03-29,0.0,19.9,28.0
2011-03-30,0.0,17.9,23.0
2011-03-31,0.13,12.1,25.1
2011-04-01,1.07,21.0,33.1
2011-04-02,0.0,25.1,32.0
2011-04-03,0.0,21.9,34.9
2011-04-04,0.34,17.9,31.1
2011-04-05,0.17,10.1,
2011-04-06,0.0,28.0,38.0
2011-04-07,0.0,16.1,21.0
2011-04-08,0.0,13.0,19.9
2011-04-09,0.0,17.9,23.9
2011-04-10,0.22,17.9,23.9
2011-04-11,0.62,17.9,25.1
2011-04-12,0.0,23.0,30.0
2011-04-13,1.52,17.0,23.0
2011-04-14,0.03,23.9,34.9
2011-04-15,0.0,16.1,21.0
2011-04-16,0.33,21.9,34.9
2011-04-17,1.17,36.0,51.9
2011-04-18,0.0,21.9,30.0
2011-04-19,0.0,13.0,16.1
2011-04-20,0.04,15.0,23.0
2011-04-21,0.0,36.0,45.0
2011-04-22,0.0,16.1,21.0
2011-04-23,0.55,21.9,30.0
2011-04-24,0.0,17.0,23.9
2011-04-25,0.02,10.1,
2011-04-26,0.2,11.0,
2011-04-27,0.01,14.1,21.0
2011-04-28,0.07,23.9,36.0
2011-04-29,0.0,16.1,23.9
2011-04-30,0.0,17.9,23.0
2011-05-01,0.0,17.9,23.9
2011-05-02,0.0,14.1,16.1
2011-05-03,0.0,14.1,17.9
2011-05-04,0.3,11.0,16.1
2011-05-05,0.05,15.0,17.9
2011-05-06,0.0,21.0,28.0
2011-05-07,0.0,13.0,17.0
2011-05-08,0.0,16.1,19.9
2011-05-09,0.0,25.9,34.9
2011-05-10,0.01,25.1,36.9
2011-05-11,0.01,25.1,32.0
2011-05-12,0.0,17.9,23.9
2011-05-13,0.0,14.1,
2011-05-14,0.26,12.1,14.1
2011-05-15,1.2,17.0,21.9
2011-05-16,0.19,16.1,23.9
2011-05-17,0.17,14.1,17.9
2011-05-18,0.1,16.1,21.0
2011-05-19,1.36,14.1,19.9
2011-05-20,0.26,12.1,13.0
2011-05-21,0.02,17.0,25.1
2011-05-22,0.0,8.9,12.1
2011-05-23,0.28,16.1,23.0
2011-05-24,0.07,14.1,33.1
2011-05-25,0.0,13.0,
2011-05-26,0.0,16.1,21.0
2011-05-27,0.0,13.0,
2011-05-28,0.0,14.1,17.9
2011-05-29,0.0,19.9,25.1
2011-05-30,0.0,8.9,16.1
2011-05-31,0.0,13.0,16.1
2011-06-01,0.0,19.9,28.0
2011-06-02,0.0,30.0,38.0
2011-06-03,0.0,25.1,34.9
2011-06-04,0.0,16.1,25.9
2011-06-05,0.0,17.0,25.9
2011-06-06,0.0,8.9,
2011-06-07,0.0,13.0,
2011-06-08,0.01,12.1,23.9
2011-06-09,0.48,32.0,36.9
2011-06-10,0.0,21.0,30.0
2011-06-11,0.44,8.1,
2011-06-12,0.11,23.9,25.9
2011-06-13,0.0,8.1,
2011-06-14,0.1,17.9,23.9
2011-06-15,0.0,16.1,21.0
2011-06-16,0.0,8.1,
2011-06-17,0.03,21.9,32.0
2011-06-18,0.75,23.9,40.0
2011-06-19,0.0,15.0,23.9
2011-06-20,0.0,16.1,23.0
2011-06-21,0.0,19.9,28.0
2011-06-22,0.04,13.0,17.9
2011-06-23,0.22,14.1,17.9
2011-06-24,1.12,17.0,23.0
